metric_id_1,m1,metric_id_2,m2,metric_id_3,m3,metric_id_4,m4,metric_id_5,m5,metric_id_6,m6,metric_id_7,m7,metric_id_8,m8,metric_id_9,m9,type,value
4,Assam,5,Relationship Manager,1,Vendor,2,01-10-2016,3,25-30 yrs,4,Masters,3,Management,1,Male,2,Single,candidate_count,2
4,Assam,5,Relationship Manager,1,Vendor,4,01-12-2016,4,30-40 yrs,2,Certificate,8,Not categorized,1,Male,1,Married,candidate_count,1
4,Assam,5,Relationship Manager,1,Vendor,4,01-12-2016,4,30-40 yrs,3,Bachelors,4,Engineering,1,Male,2,Single,candidate_count,1
4,Assam,5,Relationship Manager,1,Vendor,4,01-12-2016,4,30-40 yrs,3,Bachelors,6,Arts,1,Male,1,Married,candidate_count,1
4,Assam,5,Relationship Manager,1,Vendor,4,01-12-2016,4,30-40 yrs,3,Bachelors,6,Arts,1,Male,2,Single,candidate_count,1
4,Assam,5,Relationship Manager,1,Vendor,4,01-12-2016,4,30-40 yrs,4,Masters,3,Management,1,Male,1,Married,candidate_count,1
4,Assam,5,Relationship Manager,2,Direct,2,01-10-2016,4,30-40 yrs,2,Certificate,2,Finance,1,Male,1,Married,candidate_count,1
4,Assam,5,Relationship Manager,2,Direct,2,01-10-2016,4,30-40 yrs,3,Bachelors,5,Science,1,Male,1,Married,candidate_count,1
4,Assam,5,Relationship Manager,2,Direct,2,01-10-2016,4,30-40 yrs,4,Masters,3,Management,1,Male,1,Married,candidate_count,1
4,Assam,5,Relationship Manager,2,Direct,3,01-11-2016,3,25-30 yrs,3,Bachelors,6,Arts,1,Male,1,Married,candidate_count,1
4,Assam,5,Relationship Manager,2,Direct,3,01-11-2016,3,25-30 yrs,4,Masters,3,Management,1,Male,2,Single,candidate_count,1
4,Assam,5,Relationship Manager,2,Direct,4,01-12-2016,4,30-40 yrs,3,Bachelors,1,Commerce,1,Male,2,Single,candidate_count,1
4,Assam,5,Relationship Manager,2,Direct,4,01-12-2016,4,30-40 yrs,3,Bachelors,6,Arts,1,Male,1,Married,candidate_count,1
4,Assam,5,Relationship Manager,3,Career Page,2,01-10-2016,2,20-25 yrs,2,Certificate,8,Not categorized,1,Male,2,Single,candidate_count,1
4,Assam,5,Relationship Manager,3,Career Page,2,01-10-2016,2,20-25 yrs,3,Bachelors,1,Commerce,1,Male,2,Single,candidate_count,1
4,Assam,5,Relationship Manager,3,Career Page,2,01-10-2016,3,25-30 yrs,2,Certificate,8,Not categorized,1,Male,2,Single,candidate_count,1
4,Assam,5,Relationship Manager,3,Career Page,2,01-10-2016,3,25-30 yrs,2,Certificate,8,Not categorized,2,Female,2,Single,candidate_count,1
4,Assam,5,Relationship Manager,3,Career Page,2,01-10-2016,3,25-30 yrs,4,Masters,3,Management,1,Male,2,Single,candidate_count,1
4,Assam,5,Relationship Manager,3,Career Page,3,01-11-2016,2,20-25 yrs,3,Bachelors,1,Commerce,1,Male,2,Single,candidate_count,2
4,Assam,5,Relationship Manager,3,Career Page,3,01-11-2016,2,20-25 yrs,3,Bachelors,4,Engineering,2,Female,2,Single,candidate_count,1
4,Assam,5,Relationship Manager,3,Career Page,3,01-11-2016,3,25-30 yrs,3,Bachelors,4,Engineering,1,Male,2,Single,candidate_count,1
4,Assam,5,Relationship Manager,3,Career Page,3,01-11-2016,4,30-40 yrs,3,Bachelors,4,Engineering,1,Male,2,Single,candidate_count,1
4,Assam,5,Relationship Manager,3,Career Page,4,01-12-2016,2,20-25 yrs,1,Diploma,1,Commerce,2,Female,2,Single,candidate_count,1
4,Assam,5,Relationship Manager,3,Career Page,4,01-12-2016,2,20-25 yrs,2,Certificate,8,Not categorized,1,Male,2,Single,candidate_count,1
4,Assam,5,Relationship Manager,3,Career Page,4,01-12-2016,3,25-30 yrs,3,Bachelors,1,Commerce,1,Male,2,Single,candidate_count,2
4,Assam,5,Relationship Manager,3,Career Page,4,01-12-2016,3,25-30 yrs,3,Bachelors,1,Commerce,2,Female,2,Single,candidate_count,1
4,Assam,5,Relationship Manager,4,Referral,4,01-12-2016,3,25-30 yrs,2,Certificate,8,Not categorized,2,Female,1,Married,candidate_count,1
4,Assam,6,Territory Manager,1,Vendor,2,01-10-2016,3,25-30 yrs,3,Bachelors,4,Engineering,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,1,Vendor,2,01-10-2016,3,25-30 yrs,4,Masters,3,Management,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,2,01-10-2016,2,20-25 yrs,2,Certificate,8,Not categorized,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,2,01-10-2016,2,20-25 yrs,3,Bachelors,1,Commerce,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,2,01-10-2016,2,20-25 yrs,3,Bachelors,6,Arts,1,Male,2,Single,candidate_count,2
4,Assam,6,Territory Manager,2,Direct,2,01-10-2016,2,20-25 yrs,3,Bachelors,6,Arts,2,Female,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,2,01-10-2016,3,25-30 yrs,2,Certificate,8,Not categorized,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,2,01-10-2016,3,25-30 yrs,3,Bachelors,5,Science,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,2,01-10-2016,3,25-30 yrs,3,Bachelors,6,Arts,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,2,01-10-2016,3,25-30 yrs,4,Masters,3,Management,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,2,01-10-2016,4,30-40 yrs,3,Bachelors,6,Arts,1,Male,1,Married,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,3,01-11-2016,2,20-25 yrs,3,Bachelors,1,Commerce,1,Male,2,Single,candidate_count,2
4,Assam,6,Territory Manager,2,Direct,3,01-11-2016,2,20-25 yrs,3,Bachelors,6,Arts,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,3,01-11-2016,2,20-25 yrs,3,Bachelors,6,Arts,2,Female,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,3,01-11-2016,2,20-25 yrs,4,Masters,3,Management,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,3,01-11-2016,3,25-30 yrs,2,Certificate,8,Not categorized,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,3,01-11-2016,3,25-30 yrs,2,Certificate,8,Not categorized,2,Female,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,3,01-11-2016,3,25-30 yrs,3,Bachelors,1,Commerce,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,3,01-11-2016,3,25-30 yrs,3,Bachelors,3,Management,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,3,01-11-2016,3,25-30 yrs,3,Bachelors,5,Science,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,3,01-11-2016,3,25-30 yrs,3,Bachelors,6,Arts,1,Male,2,Single,candidate_count,2
4,Assam,6,Territory Manager,2,Direct,3,01-11-2016,3,25-30 yrs,7,Not categorized,8,Not categorized,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,4,01-12-2016,2,20-25 yrs,2,Certificate,8,Not categorized,2,Female,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,4,01-12-2016,2,20-25 yrs,3,Bachelors,1,Commerce,1,Male,2,Single,candidate_count,4
4,Assam,6,Territory Manager,2,Direct,4,01-12-2016,2,20-25 yrs,3,Bachelors,5,Science,1,Male,2,Single,candidate_count,2
4,Assam,6,Territory Manager,2,Direct,4,01-12-2016,2,20-25 yrs,3,Bachelors,6,Arts,1,Male,2,Single,candidate_count,5
4,Assam,6,Territory Manager,2,Direct,4,01-12-2016,2,20-25 yrs,3,Bachelors,6,Arts,2,Female,2,Single,candidate_count,3
4,Assam,6,Territory Manager,2,Direct,4,01-12-2016,3,25-30 yrs,1,Diploma,8,Not categorized,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,4,01-12-2016,3,25-30 yrs,2,Certificate,8,Not categorized,1,Male,1,Married,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,4,01-12-2016,3,25-30 yrs,3,Bachelors,1,Commerce,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,4,01-12-2016,3,25-30 yrs,3,Bachelors,6,Arts,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,4,01-12-2016,3,25-30 yrs,3,Bachelors,6,Arts,2,Female,2,Single,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,4,01-12-2016,3,25-30 yrs,7,Not categorized,8,Not categorized,1,Male,1,Married,candidate_count,1
4,Assam,6,Territory Manager,2,Direct,4,01-12-2016,4,30-40 yrs,2,Certificate,8,Not categorized,1,Male,1,Married,candidate_count,1
4,Assam,6,Territory Manager,3,Career Page,2,01-10-2016,2,20-25 yrs,3,Bachelors,1,Commerce,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,3,Career Page,2,01-10-2016,2,20-25 yrs,3,Bachelors,4,Engineering,2,Female,2,Single,candidate_count,1
4,Assam,6,Territory Manager,3,Career Page,2,01-10-2016,2,20-25 yrs,4,Masters,5,Science,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,3,Career Page,3,01-11-2016,2,20-25 yrs,3,Bachelors,4,Engineering,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,3,Career Page,3,01-11-2016,2,20-25 yrs,3,Bachelors,5,Science,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,3,Career Page,3,01-11-2016,2,20-25 yrs,4,Masters,5,Science,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,3,Career Page,4,01-12-2016,2,20-25 yrs,3,Bachelors,4,Engineering,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,3,Career Page,4,01-12-2016,2,20-25 yrs,3,Bachelors,6,Arts,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,3,Career Page,4,01-12-2016,3,25-30 yrs,2,Certificate,8,Not categorized,1,Male,2,Single,candidate_count,1
4,Assam,6,Territory Manager,3,Career Page,4,01-12-2016,3,25-30 yrs,3,Bachelors,6,Arts,2,Female,2,Single,candidate_count,1
4,Assam,6,Territory Manager,3,Career Page,4,01-12-2016,3,25-30 yrs,4,Masters,3,Management,2,Female,2,Single,candidate_count,1
4,Assam,9,Corporate Role,2,Direct,2,01-10-2016,4,30-40 yrs,3,Bachelors,3,Management,1,Male,1,Married,candidate_count,1
4,Assam,9,Corporate Role,2,Direct,3,01-11-2016,4,30-40 yrs,2,Certificate,8,Not categorized,1,Male,1,Married,candidate_count,1
4,Assam,9,Corporate Role,2,Direct,3,01-11-2016,4,30-40 yrs,4,Masters,3,Management,1,Male,1,Married,candidate_count,1
4,Assam,9,Corporate Role,3,Career Page,4,01-12-2016,4,30-40 yrs,2,Certificate,2,Finance,1,Male,1,Married,candidate_count,1
4,Assam,9,Corporate Role,3,Career Page,4,01-12-2016,4,30-40 yrs,2,Certificate,8,Not categorized,1,Male,1,Married,candidate_count,1
4,Assam,9,Corporate Role,3,Career Page,4,01-12-2016,5,40-50 yrs,4,Masters,3,Management,1,Male,1,Married,candidate_count,1
4,Assam,11,Businees Development Executive,2,Direct,3,01-11-2016,4,30-40 yrs,3,Bachelors,4,Engineering,1,Male,1,Married,candidate_count,1
4,Assam,12,Sales Executive,2,Direct,4,01-12-2016,4,30-40 yrs,4,Masters,6,Arts,1,Male,1,Married,candidate_count,1
4,Assam,14,Administration Executive,5,Job Portal,4,01-12-2016,4,30-40 yrs,4,Masters,8,Not categorized,1,Male,1,Married,candidate_count,1
4,Assam,16,Administration Executive,1,Vendor,2,01-10-2016,3,25-30 yrs,3,Bachelors,3,Management,1,Male,2,Single,candidate_count,1
8,Delhi,2,Businees Development Executive,1,Vendor,3,01-11-2016,4,30-40 yrs,4,Masters,8,Not categorized,2,Female,1,Married,candidate_count,1
8,Delhi,2,Businees Development Executive,2,Direct,2,01-10-2016,1,00-20 yrs,3,Bachelors,1,Commerce,3,Not categorized,6,Not categorized,candidate_count,1
8,Delhi,2,Businees Development Executive,2,Direct,2,01-10-2016,4,30-40 yrs,4,Masters,3,Management,1,Male,1,Married,candidate_count,1
8,Delhi,2,Businees Development Executive,2,Direct,3,01-11-2016,3,25-30 yrs,3,Bachelors,4,Engineering,1,Male,1,Married,candidate_count,1
8,Delhi,2,Businees Development Executive,3,Career Page,2,01-10-2016,2,20-25 yrs,3,Bachelors,1,Commerce,2,Female,2,Single,candidate_count,1
8,Delhi,2,Businees Development Executive,3,Career Page,2,01-10-2016,4,30-40 yrs,3,Bachelors,1,Commerce,1,Male,1,Married,candidate_count,1
8,Delhi,2,Businees Development Executive,3,Career Page,3,01-11-2016,3,25-30 yrs,1,Diploma,1,Commerce,1,Male,2,Single,candidate_count,1
8,Delhi,2,Businees Development Executive,3,Career Page,4,01-12-2016,2,20-25 yrs,1,Diploma,1,Commerce,1,Male,2,Single,candidate_count,2
8,Delhi,2,Businees Development Executive,3,Career Page,4,01-12-2016,2,20-25 yrs,3,Bachelors,1,Commerce,1,Male,2,Single,candidate_count,1
8,Delhi,2,Businees Development Executive,3,Career Page,4,01-12-2016,2,20-25 yrs,3,Bachelors,3,Management,1,Male,2,Single,candidate_count,1
8,Delhi,2,Businees Development Executive,3,Career Page,4,01-12-2016,2,20-25 yrs,4,Masters,3,Management,2,Female,2,Single,candidate_count,1
8,Delhi,2,Businees Development Executive,3,Career Page,4,01-12-2016,3,25-30 yrs,1,Diploma,1,Commerce,1,Male,2,Single,candidate_count,1
8,Delhi,2,Businees Development Executive,3,Career Page,4,01-12-2016,3,25-30 yrs,1,Diploma,1,Commerce,2,Female,2,Single,candidate_count,1
8,Delhi,2,Businees Development Executive,3,Career Page,4,01-12-2016,3,25-30 yrs,2,Certificate,2,Finance,2,Female,2,Single,candidate_count,1
8,Delhi,2,Businees Development Executive,3,Career Page,4,01-12-2016,4,30-40 yrs,2,Certificate,8,Not categorized,2,Female,1,Married,candidate_count,1
8,Delhi,3,Sales Executive,2,Direct,2,01-10-2016,4,30-40 yrs,3,Bachelors,4,Engineering,1,Male,1,Married,candidate_count,1
8,Delhi,4,Associate,1,Vendor,2,01-10-2016,3,25-30 yrs,4,Masters,8,Not categorized,2,Female,2,Single,candidate_count,1
8,Delhi,4,Associate,1,Vendor,2,01-10-2016,4,30-40 yrs,1,Diploma,8,Not categorized,2,Female,1,Married,candidate_count,1
8,Delhi,4,Associate,1,Vendor,2,01-10-2016,4,30-40 yrs,2,Certificate,8,Not categorized,1,Male,1,Married,candidate_count,1
8,Delhi,4,Associate,1,Vendor,2,01-10-2016,4,30-40 yrs,3,Bachelors,1,Commerce,1,Male,1,Married,candidate_count,1
8,Delhi,4,Associate,1,Vendor,2,01-10-2016,4,30-40 yrs,4,Masters,3,Management,2,Female,1,Married,candidate_count,1
8,Delhi,4,Associate,1,Vendor,3,01-11-2016,3,25-30 yrs,3,Bachelors,1,Commerce,2,Female,1,Married,candidate_count,1
8,Delhi,4,Associate,1,Vendor,3,01-11-2016,3,25-30 yrs,3,Bachelors,4,Engineering,1,Male,2,Single,candidate_count,1
8,Delhi,4,Associate,1,Vendor,3,01-11-2016,3,25-30 yrs,3,Bachelors,5,Science,1,Male,2,Single,candidate_count,1
8,Delhi,4,Associate,1,Vendor,3,01-11-2016,3,25-30 yrs,3,Bachelors,5,Science,2,Female,2,Single,candidate_count,1
8,Delhi,4,Associate,1,Vendor,3,01-11-2016,4,30-40 yrs,4,Masters,1,Commerce,1,Male,1,Married,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,2,20-25 yrs,3,Bachelors,1,Commerce,1,Male,1,Married,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,2,20-25 yrs,3,Bachelors,1,Commerce,2,Female,1,Married,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,2,20-25 yrs,7,Not categorized,8,Not categorized,1,Male,6,Not categorized,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,3,25-30 yrs,1,Diploma,1,Commerce,2,Female,2,Single,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,3,25-30 yrs,1,Diploma,1,Commerce,2,Female,3,Divorced,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,3,25-30 yrs,2,Certificate,8,Not categorized,2,Female,1,Married,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,3,25-30 yrs,2,Certificate,8,Not categorized,2,Female,2,Single,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,3,25-30 yrs,3,Bachelors,4,Engineering,1,Male,2,Single,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,3,25-30 yrs,3,Bachelors,5,Science,2,Female,1,Married,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,3,25-30 yrs,3,Bachelors,6,Arts,2,Female,1,Married,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,3,25-30 yrs,3,Bachelors,6,Arts,2,Female,2,Single,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,3,25-30 yrs,4,Masters,3,Management,1,Male,1,Married,candidate_count,2
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,3,25-30 yrs,4,Masters,3,Management,1,Male,2,Single,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,4,30-40 yrs,2,Certificate,2,Finance,1,Male,2,Single,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,4,30-40 yrs,2,Certificate,8,Not categorized,2,Female,1,Married,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,4,30-40 yrs,3,Bachelors,1,Commerce,1,Male,1,Married,candidate_count,2
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,4,30-40 yrs,3,Bachelors,6,Arts,1,Male,1,Married,candidate_count,1
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,4,30-40 yrs,4,Masters,3,Management,1,Male,1,Married,candidate_count,3
8,Delhi,4,Associate,1,Vendor,4,01-12-2016,4,30-40 yrs,4,Masters,5,Science,2,Female,1,Married,candidate_count,1
8,Delhi,4,Associate,2,Direct,2,01-10-2016,2,20-25 yrs,2,Certificate,8,Not categorized,2,Female,2,Single,candidate_count,1
8,Delhi,4,Associate,2,Direct,2,01-10-2016,2,20-25 yrs,3,Bachelors,3,Management,2,Female,2,Single,candidate_count,1
8,Delhi,4,Associate,2,Direct,2,01-10-2016,2,20-25 yrs,4,Masters,1,Commerce,1,Male,2,Single,candidate_count,1
8,Delhi,4,Associate,2,Direct,2,01-10-2016,2,20-25 yrs,4,Masters,3,Management,1,Male,2,Single,candidate_count,1
8,Delhi,4,Associate,2,Direct,2,01-10-2016,2,20-25 yrs,4,Masters,8,Not categorized,1,Male,2,Single,candidate_count,1
8,Delhi,4,Associate,2,Direct,2,01-10-2016,3,25-30 yrs,4,Masters,1,Commerce,2,Female,2,Single,candidate_count,1
8,Delhi,4,Associate,2,Direct,2,01-10-2016,3,25-30 yrs,4,Masters,3,Management,1,Male,2,Single,candidate_count,1
8,Delhi,4,Associate,2,Direct,2,01-10-2016,4,30-40 yrs,2,Certificate,2,Finance,1,Male,2,Single,candidate_count,1
8,Delhi,4,Associate,2,Direct,2,01-10-2016,4,30-40 yrs,2,Certificate,2,Finance,2,Female,1,Married,candidate_count,1
8,Delhi,4,Associate,2,Direct,3,01-11-2016,2,20-25 yrs,2,Certificate,8,Not categorized,1,Male,2,Single,candidate_count,1
8,Delhi,4,Associate,2,Direct,3,01-11-2016,2,20-25 yrs,4,Masters,3,Management,1,Male,2,Single,candidate_count,3
8,Delhi,4,Associate,2,Direct,3,01-11-2016,2,20-25 yrs,4,Masters,3,Management,2,Female,2,Single,candidate_count,1
8,Delhi,4,Associate,2,Direct,3,01-11-2016,2,20-25 yrs,4,Masters,8,Not categorized,2,Female,2,Single,candidate_count,1
8,Delhi,4,Associate,2,Direct,3,01-11-2016,2,20-25 yrs,7,Not categorized,8,Not categorized,2,Female,2,Single,candidate_count,1
8,Delhi,4,Associate,2,Direct,3,01-11-2016,3,25-30 yrs,4,Masters,3,Management,1,Male,2,Single,candidate_count,1
8,Delhi,4,Associate,2,Direct,3,01-11-2016,3,25-30 yrs,4,Masters,3,Management,2,Female,2,Single,candidate_count,1
8,Delhi,4,Associate,2,Direct,3,01-11-2016,3,25-30 yrs,7,Not categorized,8,Not categorized,2,Female,6,Not categorized,candidate_count,1
8,Delhi,4,Associate,2,Direct,3,01-11-2016,4,30-40 yrs,3,Bachelors,1,Commerce,1,Male,1,Married,candidate_count,2
8,Delhi,4,Associate,2,Direct,3,01-11-2016,4,30-40 yrs,4,Masters,3,Management,1,Male,1,Married,candidate_count,1
8,Delhi,4,Associate,2,Direct,4,01-12-2016,2,20-25 yrs,1,Diploma,1,Commerce,1,Male,2,Single,candidate_count,1
8,Delhi,4,Associate,2,Direct,4,01-12-2016,2,20-25 yrs,2,Certificate,8,Not categorized,1,Male,2,Single,candidate_count,6
